txn_id,customer_id,product_id,amount,currency,ts,status
t0012055,c03070,p0003,23.36,MXN,2025-05-11 13:06:00,refunded
t0012056,,p0114,$32.33,USD,2025-07-07 13:59:00,paid
t0012057,c02629,p0008,42.14,EUR,2025-07-11 17:11:00,cancelled
t0012058,c00418,p0035,107.31,USD,2025-04-18 09:53:00,Paid
t0012059,c03110,p0019,77.54,USD,2025-07-14 15:47:00,paid
t0012060,c02320,p0037,18.39,USD,2025-04-03 14:47:00,paid
t0012061,c00288,p0011,157.52,EUR,2025-01-25 21:52:00,Refunded
t0012062,c02722,p0011,114.82,USD,2025-02-08 09:56:00,refunded
t0012063,c02481,p0075,27.9,EUR,2025-01-08 13:13:00,paid
t0012064,c00262,p0102,58.2,EUR,2025-04-14 00:55:00,paid
t0012065,c03183,p0019,66.05,MXN,2025-03-17 09:01:00,paid
t0012066,c03262,p0113,89.3,USD,2025-05-23 10:06:00,cancelled
t0012067,c02207,p0092,28.21,USD,2025-08-07 05:53:00,cancelled
t0012068,c01187,p0089,38.47,USD,2025-09-07 09:02:00,paid
t0012069,c03174,p0112,174.01,EUR,2025-03-18 10:27:00,Paid
t0012070,c00235,p0061,"$62,81",USD,2025-06-30 12:55:00,paid
t0012071,c01183,p0020,30.82,MXN,2025-03-16 22:20:00,paid
t0012072,c01596,p0098,49.3,USD,2025-05-31 14:50:00,paid
t0012073,c00463,p0077,44.4,USD,2025-07-20 17:01:00,refunded
t0012074,c01190,p0023,29.67,USD,2025-06-10 14:50:00,paid
t0012075,c02387,p0064,28.03,EUR,2025-08-24 11:56:00,cancelled
t0012076,c01953,p0078,462.54,EUR,2025-08-27 21:23:00,cancelled
t0012077,c01077,p0095,12.23,USD,2025-08-12 08:28:00,paid
t0012078,c02661,p0081,11.22,USD,2025-03-06 21:42:00,paid
t0012079,c00350,p0070,63.14,MXN,2025-04-04 12:38:00,paid
t0012080,c03419,p0009,53.58,EUR,2025-08-14 11:19:00,refunded
t0012081,c01820,p0104,59.51,EUR,2025-05-06 11:41:00,PAID
t0012082,c01381,p0093,16.57,BRL,2025-04-04 12:15:00,paid
t0012083,c02005,p0085,32.23,EUR,2025-07-17 19:21:00,paid
t0012084,c02200,p0031,53.77,USD,2025-09-12 22:39:00,paid
t0012085,c03236,p0028,32.56,USD,2025-08-10 20:30:00,paid
t0012086,c03431,p0029,68.82,EUR,2025-05-15 21:48:00,paid
t0012087,c00901,p0011,145.43,USD,2025-06-29 20:44:00,paid
t0012088,c01610,p0068,17.97,USD,2025-06-04 11:33:00,paid
t0012089,c02156,p0092,11.82,USD,2025-07-27 13:31:00,cancelled
t0012090,c00259,p0088,200.71,EUR,2025-01-04 10:26:00,paid
t0012091,c01364,p0030,108.89,USD,2025-07-01 13:10:00,Refunded
t0012092,c01086,p0035,19.54,USD,2025-05-07 10:15:00,paid
t0012093,c01173,p0112,286.01,USD,2025-04-02 11:37:00,paid
t0012094,c02379,p0024,27.31,MXN,2025-03-31 08:51:00,refunded
t0012095,c00813,p0109,$14.02,EUR,2025-01-15 12:51:00,paid
t0012096,c01458,p0114,50.24,EUR,2025-02-08 20:52:00,refunded
t0012097,c03367,p0025,$30.73,USD,2025-03-21 19:30:00,paid
t0012098,c00455,p0031,29.7,USD,2025-07-13 11:38:00,Paid
t0012099,c00364,p0088,29.05,EUR,2025-03-19 14:41:00,refunded
t0012100,c02122,p0075,51.0,USD,2025-06-22 09:51:00,refunded
t0012101,c00099,p0033,506.64,USD,2025-03-23 21:55:00,paid
t0012102,c01972,p0032,€73.12,USD,2025-08-02 11:09:00,Refunded
t0012103,c01446,p0040,45.27,USD,2025-08-25 17:57:00,paid
t0012104,c02171,p0050,$464.59,EUR,2025-03-14 13:43:00,paid
t0012105,c00073,p0056,58.4,USD,2025-06-03 07:17:00,refunded
t0012106,c00227,p0040,47.31,USD,2025-01-03 06:24:00,paid
t0012107,c00521,p0015,140.6,MXN,2025-03-24 21:49:00,paid
t0012108,c01933,p0005,113.63,MXN,2025-09-30 20:48:00,paid
t0012109,c01655,p0110,$144.9,USD,2025-08-31 20:55:00,paid
t0012110,c02604,p0024,22.19,USD,2025-04-09 22:45:00,paid
t0012111,c00557,p0008,17.97,USD,2025-04-28 09:02:00,refunded
t0012112,c00985,p0078,"€182,61",BRL,2025-05-20 07:40:00,paid
t0012113,c01616,p0044,8.3,USD,2025-05-02 09:24:00,refunded
t0012114,c02499,p0066,17.59,MXN,2025-06-28 05:01:00,paid
t0012115,c02582,p0054,17.15,MXN,2025-07-11 22:17:00,paid
t0012116,c00931,p0027,201.22,EUR,2025-09-30 13:44:00,paid
t0012117,c00303,,67.43,USD,2025-05-03 11:34:00,paid
t0012118,c03465,p0057,489.79,USD,2025-05-04 11:45:00,refunded
t0012119,c01844,p0047,13.72,USD,2025-01-07 19:31:00,paid
t0012120,c00080,p0119,67.97,BRL,2025-09-06 20:59:00,refunded
t0012121,c00720,p0113,"$38,72",EUR,2025-06-25 15:59:00,refunded
t0012122,c01618,p0064,16.71,MXN,2025-06-17 19:47:00,paid
t0012123,c00738,p0043,368.42,EUR,2025-06-22 19:19:00,refunded
t0012124,c01066,p0048,69.6,MXN,2025-09-11 10:55:00,paid
t0012125,c03495,p0082,66.43,USD,2025-04-06 12:58:00,PAID
t0012126,c02961,p0009,39.73,USD,2025-07-16 13:25:00,paid
t0012127,c03420,p0078,161.96,USD,2025-02-21 09:41:00,paid
t0012128,c02306,p0067,219.76,EUR,2025-09-16 18:39:00,PAID
t0012129,c02330,p0012,25.23,USD,2025-01-18 20:06:00,cancelled
t0012130,c02309,p0105,50.52,USD,2025-01-08 22:00:00,paid
t0012131,c02180,p0069,95.37,MXN,2025-03-23 15:51:00,paid
t0012132,c02763,p0030,313.15,USD,2025-07-02 11:40:00,paid
t0012133,c02199,p0025,48.15,USD,2025-04-22 22:35:00,refunded
t0012134,c02008,p0113,90.13,EUR,2025-08-01 12:32:00,refunded
t0012135,c03300,p0046,46.26,USD,2025-05-04 13:44:00,paid
t0012136,c00029,p0025,69.42,USD,2025-04-13 21:06:00,paid
t0012137,c00012,p0118,398.19,MXN,2025-01-24 08:47:00,PAID
t0012138,c01774,p0086,59.37,USD,2025-09-26 19:16:00,PAID
t0012139,c02938,p0023,12.39,EUR,2025-02-04 14:35:00,paid
t0012140,c01007,p0041,70.56,USD,2025-01-20 15:41:00,paid
t0012141,c03209,p0041,202.33,USD,2025-07-13 15:38:00,paid
t0012142,c02461,p0112,139.33,USD,2025-05-30 16:07:00,PAID
t0012143,c03367,p0021,77.55,EUR,2025-03-29 19:38:00,refunded
t0012144,c02644,p0078,85.78,USD,2025-05-25 11:33:00,paid
t0012145,c02433,p0079,"$13,67",USD,2025-05-10 19:41:00,paid
t0012146,c00043,p0084,217.35,USD,2025-08-07 10:22:00,refunded
t0012147,c01316,p0116,16.11,USD,2025-08-18 11:26:00,refunded
t0012148,c00333,p0064,9.57,MXN,2025-05-21 22:32:00,PAID
t0012149,c02851,p0062,17.72,USD,2025-09-01 19:04:00,paid
t0012150,c02812,p0114,67.67,MXN,2025-09-19 12:12:00,paid
t0012151,c02243,p0046,50.55,EUR,2025-07-03 11:08:00,cancelled
t0012152,c02291,p0020,26.96,BRL,2025-09-04 14:54:00,paid
t0012153,c00728,p0051,77.07,EUR,2025-05-16 12:44:00,paid
t0012154,c00987,p0093,31.13,BRL,2025-04-12 21:26:00,paid
t0012155,c01101,p0119,10.94,USD,2025-02-24 21:50:00,refunded
t0012156,c01639,p0016,190.05,BRL,2025-03-30 15:32:00,paid
t0012157,c03188,p0020,9.24,MXN,2025-04-18 12:52:00,paid
t0012158,c01415,p0072,119.83,USD,2025-04-05 20:17:00,paid
t0012159,c03371,p0090,76.49,BRL,2025-05-21 11:02:00,Paid
t0012160,c02582,p0035,170.14,MXN,2025-08-24 01:29:00,refunded
t0012161,c02398,p0043,720.24,EUR,2025-05-31 13:03:00,paid
t0012162,c00339,p0065,19.87,EUR,2025-01-30 13:36:00,paid
t0012163,c00639,p0056,55.63,EUR,2025-08-15 17:57:00,paid
t0012164,c01878,p0090,39.06,USD,2025-05-15 11:41:00,refunded
t0012165,c02995,p0056,$175.84,USD,2025-02-14 10:35:00,refunded
t0012166,c02470,p0111,48.14,EUR,2025-02-01 21:11:00,paid
t0012167,c01274,p0001,10.03,USD,2025-09-04 21:51:00,paid
t0012168,c02735,p0077,46.04,USD,2025-09-29 20:48:00,paid
t0012169,c00346,p0022,205.93,EUR,2025-03-05 18:30:00,Refunded
t0012170,c00109,p0120,44.04,USD,2025-01-31 01:06:00,paid
t0012171,c02845,p0072,176.15,USD,2025-07-03 09:31:00,refunded
t0012172,c01671,p0112,380.6,USD,2025-03-18 17:57:00,paid
t0012173,c03262,p0048,41.17,USD,2025-06-07 19:42:00,paid
t0012174,c01176,p0092,36.57,EUR,2025-06-16 10:02:00,PAID
t0012175,c02995,p0038,156.06,MXN,2025-08-10 07:52:00,paid
t0012176,c02318,p0100,109.2,USD,2025-09-01 19:38:00,refunded
t0012177,c00110,p0097,33.75,USD,2025-08-28 10:17:00,paid
t0012178,c00771,p0045,51.28,USD,2025-04-03 06:22:00,paid
t0012179,c02833,p0108,"$32,96",USD,2025-08-29 12:29:00,paid
t0012180,c00547,p0029,66.9,MXN,2025-08-03 16:24:00,cancelled
t0012181,c00673,p0091,99.41,BRL,2025-05-12 20:06:00,paid
t0012182,c02781,p0057,461.03,MXN,2025-01-27 11:53:00,paid
t0012183,c02804,p0084,172.58,EUR,2025-09-05 11:49:00,paid
t0012184,c00502,p0115,45.08,MXN,2025-09-10 11:14:00,paid
t0012185,c00497,p0032,138.89,EUR,2025-08-14 15:46:00,paid
t0012186,c01695,p0048,37.9,USD,2025-08-01 19:42:00,refunded
t0012187,c01138,p0011,€381.59,USD,2025-02-02 15:41:00,refunded
t0012188,c03128,p0053,43.31,MXN,2025-05-26 05:58:00,paid
t0012189,c00451,p0104,28.43,USD,2025-01-06 08:35:00,cancelled
t0012190,c00878,p0099,256.05,MXN,2025-03-12 11:45:00,paid
t0012191,c01969,p0062,29.39,USD,2025-02-06 16:11:00,refunded
t0012192,c02178,p0002,71.83,EUR,2025-06-22 15:15:00,cancelled
t0012193,c01693,p0083,6.04,EUR,2025-03-31 21:06:00,paid
t0012194,c03396,p0019,20.29,USD,2025-09-11 17:46:00,paid
t0012195,c03371,p0072,96.62,USD,2025-04-02 19:49:00,paid
t0012196,c02855,p0043,116.64,USD,2025-08-02 13:08:00,refunded
t0012197,c02001,p0012,88.34,MXN,2025-08-18 10:30:00,paid
t0012198,c00299,p0021,100.78,EUR,2025-06-28 20:38:00,paid
t0012199,c02185,p0002,118.13,USD,2025-03-10 11:04:00,paid
t0012200,c01737,p0081,74.87,EUR,2025-07-25 11:43:00,paid
t0012201,c03226,p0111,38.75,EUR,2025-02-02 22:29:00,paid
t0012202,c02561,p0029,30.62,EUR,2025-09-16 19:17:00,paid
t0012203,c00728,p0096,55.3,USD,2025-09-09 19:12:00,paid
t0012204,c02722,p0054,46.74,EUR,2025-02-16 11:33:00,Refunded
t0012205,c02184,p0015,103.02,MXN,2025-06-15 22:51:00,paid
t0012206,c03085,p0025,43.59,MXN,2025-07-30 08:17:00,cancelled
t0012207,c00645,p0023,27.21,USD,2025-01-17 09:02:00,paid
t0012208,c02350,p0108,30.45,MXN,2025-08-15 23:43:00,paid
t0012209,c03103,p0010,30.69,USD,2025-06-13 08:28:00,cancelled
t0012210,c02647,p0041,150.62,USD,2025-02-12 21:57:00,paid
t0012211,c00589,p0017,10.71,USD,2025-07-11 21:05:00,PAID
t0012212,c03248,p0082,"€82,99",USD,2025-01-08 21:44:00,paid
t0012213,c01449,p0078,292.62,USD,2025-06-07 20:31:00,paid
t0012214,c01893,p0093,35.64,USD,2025-02-13 11:08:00,paid
t0012215,c01957,p0017,8.13,USD,2025-04-17 16:06:00,paid
t0012216,c01670,p0052,70.39,USD,2025-06-08 11:12:00,paid
t0012217,c01737,p0019,68.17,USD,2025-05-08 19:47:00,paid
t0012218,c03398,p0107,"$32,97",EUR,2025-05-14 12:47:00,paid
t0012219,c00663,p0095,36.8,USD,2025-04-19 07:47:00,refunded
t0012220,c02932,p0060,24.17,MXN,2025-09-28 11:22:00,paid
t0012221,c01813,p0051,53.89,EUR,2025-09-14 11:22:00,paid
t0012222,c01191,p0028,61.13,BRL,2025-07-03 11:29:00,cancelled
t0012223,c02167,p0047,65.9,USD,2025-08-10 18:57:00,paid
t0012224,c01293,p0034,75.13,EUR,2025-09-08 21:28:00,paid
t0012225,c01007,p0102,82.75,USD,2025-02-05 13:18:00,paid
t0012226,c01054,p0030,$98.3,EUR,2025-05-17 11:54:00,paid
t0012227,c00823,p0008,11.03,USD,2025-07-22 06:11:00,paid
t0012228,c02825,p0023,18.47,USD,2025-08-23 07:34:00,paid
t0012229,c02317,p0063,29.36,USD,2025-05-30 22:15:00,cancelled
t0012230,c02140,p0086,27.52,MXN,2025-09-13 21:04:00,Paid
t0012231,c00638,p0055,92.91,USD,2025-04-14 17:16:00,refunded
t0012232,c00545,p0036,36.95,MXN,2025-03-15 14:07:00,paid
t0012233,c01084,p0001,19.97,USD,2025-05-03 11:35:00,paid
t0012234,c00207,p0018,32.22,USD,2025-08-12 13:27:00,paid
t0012235,c01544,p0060,17.36,EUR,2025-09-21 05:48:00,paid
t0012236,c02225,p0054,16.02,EUR,2025-04-14 23:13:00,refunded
t0012237,c01139,p0040,46.54,USD,2025-01-17 20:21:00,paid
t0012238,c02191,p0103,17.2,USD,2025-09-30 14:05:00,paid
t0012239,c03496,p0110,"€151,59",USD,2025-04-22 20:56:00,paid
t0012240,c01551,p0063,$39.4,USD,2025-02-14 22:12:00,refunded
t0012241,c00411,p0078,337.83,MXN,2025-02-22 19:55:00,cancelled
t0012242,c02368,p0028,23.74,USD,2025-01-09 10:43:00,paid
t0012243,c00011,p0098,$41.42,EUR,2025-06-05 18:07:00,cancelled
t0012244,c02191,p0120,$49.04,USD,2025-07-15 13:25:00,paid
t0012245,c01794,p0055,69.84,EUR,2025-09-01 21:20:00,paid
t0012246,c01040,p0036,83.37,EUR,2025-05-13 22:32:00,cancelled
t0012247,c01796,p0056,15.46,USD,2025-08-15 16:32:00,paid
t0012248,c00762,p0050,121.94,EUR,2025-09-24 20:20:00,paid
t0012249,c03191,p0083,13.6,USD,2025-07-08 21:39:00,paid
t0012250,c00071,p0003,57.2,MXN,2025-04-07 22:29:00,cancelled
t0012251,c01097,p0069,$157.91,USD,2025-06-25 08:12:00,paid
t0012252,c01490,p0043,66.99,USD,2025-03-17 21:46:00,paid
t0012253,c01513,p0073,222.63,MXN,2025-03-02 14:09:00,paid
t0012254,c00295,p0012,81.01,USD,2025-01-28 01:46:00,paid
t0012255,c00103,p0068,70.82,USD,2025-07-26 01:23:00,paid
t0012256,c01856,p0113,51.06,USD,2025-07-18 21:59:00,paid
t0012257,c03485,p0050,124.92,USD,2025-07-03 10:30:00,cancelled
t0012258,c02954,p0119,20.1,USD,2025-03-07 11:35:00,refunded
t0012259,c03097,p0054,26.62,EUR,2025-08-14 10:29:00,paid
t0012260,c03264,p0060,24.44,EUR,2025-07-07 18:18:00,Paid
t0012261,c00754,p0016,83.01,BRL,2025-09-21 12:31:00,paid
t0012262,c03277,p0097,73.16,USD,2025-04-18 19:08:00,paid
t0012263,c02067,p0002,170.68,USD,2025-08-05 21:29:00,Paid
t0012264,c00303,p0058,309.89,BRL,2025-04-13 14:25:00,paid
t0012265,c01426,p0082,64.04,USD,2025-08-01 14:13:00,Paid
t0012266,c01844,p0101,575.35,EUR,2025-01-10 13:49:00,refunded
t0012267,c01851,p0098,54.01,USD,2025-02-21 11:21:00,cancelled
t0012268,c00126,p0048,47.82,USD,2025-07-30 19:17:00,paid
t0012269,c00224,p0081,36.5,USD,2025-04-03 09:52:00,refunded
t0012270,c03410,p0023,$18.64,EUR,2025-07-19 00:07:00,paid
t0012271,c01583,p0049,139.9,MXN,2025-02-07 19:07:00,paid
t0012272,c01473,p0060,8.34,USD,2025-06-24 10:20:00,refunded
t0012273,c02396,p0030,€99.59,USD,2025-02-13 01:49:00,paid
t0012274,c01959,p0117,82.08,EUR,2025-06-28 07:58:00,paid
t0012275,c00368,p0096,55.43,USD,2025-08-17 12:44:00,paid
t0012276,c00726,p0083,14.61,EUR,2025-02-12 11:20:00,Refunded
t0012277,c02468,p0074,20.94,USD,2025-09-24 04:51:00,cancelled
t0012278,c01908,p0006,167.04,USD,2025-07-24 19:13:00,cancelled
t0012279,c00392,p0107,88.68,USD,2025-03-31 22:32:00,paid
t0012280,c02831,p0088,173.06,USD,2025-03-01 19:04:00,paid
t0012281,c00160,p0042,64.46,USD,2025-06-21 11:14:00,paid
t0012282,c02376,p0002,"€32,72",USD,2025-02-13 16:06:00,paid
t0012283,c02812,p0008,21.37,USD,2025-04-30 07:36:00,paid
t0012284,c03205,p0120,106.29,USD,2025-06-30 10:29:00,paid
t0012285,c02581,p0066,107.98,USD,2025-03-24 06:12:00,paid
t0012286,c01699,p0099,291.68,EUR,2025-05-24 17:15:00,refunded
t0012287,c03376,p0043,109.78,USD,2025-07-30 06:18:00,paid
t0012288,c01378,p0066,43.07,MXN,2025-03-28 21:07:00,refunded
t0012289,c02450,p0093,69.18,EUR,2025-07-03 10:50:00,refunded
t0012290,c01517,p0015,114.78,BRL,2025-08-15 13:45:00,paid
t0012291,c00015,p0064,14.49,USD,2025-03-16 10:15:00,refunded
t0012292,c01670,p0075,19.44,MXN,2025-08-16 21:17:00,paid
t0012293,c01117,p0022,332.39,USD,2025-02-04 14:02:00,paid
t0012294,c01297,p0044,34.63,EUR,2025-09-13 07:26:00,paid
t0012295,c00697,p0012,48.52,USD,2025-03-29 11:01:00,refunded
t0012296,c00282,p0099,187.71,USD,2025-01-04 19:17:00,cancelled
t0012297,c01693,p0087,13.37,USD,2025-08-29 06:37:00,refunded
t0012298,c01939,p0051,21.88,USD,2025-05-18 18:13:00,refunded
t0012299,c00121,p0034,132.88,EUR,2025-09-08 17:32:00,PAID
t0012300,c01767,p0061,58.64,MXN,2025-06-14 15:41:00,paid
t0012301,c02578,p0001,20.51,EUR,2025-03-07 19:00:00,paid
t0012302,c02487,p0063,36.5,MXN,2025-07-28 12:36:00,paid
t0012303,c02464,p0038,501.23,EUR,2025-02-09 20:30:00,paid
t0012304,c00366,p0077,$45.12,USD,2025-06-05 10:29:00,paid
t0012305,c01462,p0026,8.51,USD,2025-09-29 08:08:00,cancelled
t0012306,c00225,p0059,"335,49",BRL,2025-04-23 19:41:00,cancelled
t0012307,c02406,p0114,29.62,EUR,2025-01-25 20:22:00,paid
t0012308,c01809,p0057,131.62,USD,2025-01-08 15:40:00,Paid
t0012309,c02489,p0024,11.19,EUR,2025-03-11 21:11:00,paid
t0012310,c01507,p0032,65.07,USD,2025-05-18 14:47:00,
t0012311,c00329,p0105,78.75,USD,2025-01-14 12:57:00,paid
t0012312,c02623,p0069,290.56,USD,2025-02-21 15:48:00,Refunded
t0012313,c00216,p0055,215.88,EUR,2025-07-06 13:32:00,refunded
t0012314,c02221,p0072,531.8,EUR,2025-03-20 18:06:00,paid
t0012315,c00279,p0087,88.2,USD,2025-03-05 00:51:00,cancelled
t0012316,c00693,p0092,66.09,MXN,2025-04-01 10:53:00,paid
t0012317,c02110,p0114,96.74,USD,2025-03-03 21:28:00,Paid
t0012318,c03473,p0046,12.97,MXN,2025-04-28 15:53:00,paid
t0012319,c02810,p0017,19.97,USD,2025-05-11 10:29:00,paid
t0012320,c03180,p0061,54.96,EUR,2025-07-07 22:52:00,Paid
t0012321,c00531,p0039,65.9,EUR,2025-07-25 22:59:00,paid
t0012322,c02759,p0027,210.96,USD,2025-09-16 10:20:00,paid
t0012323,c00267,p0001,9.71,USD,2025-04-01 19:42:00,refunded
t0012324,c03115,p0089,22.86,EUR,2025-01-08 12:24:00,cancelled
t0012325,c02720,p0017,31.65,BRL,2025-03-07 14:57:00,paid
t0012326,c00463,p0007,267.22,EUR,2025-06-22 21:22:00,cancelled
t0012327,c01289,p0042,103.69,EUR,2025-01-09 21:15:00,paid
t0012328,c01739,p0024,"€36,09",USD,2025-09-14 10:36:00,paid
t0012329,c00889,p0038,127.75,MXN,2025-09-27 00:51:00,refunded
t0012330,c03374,p0031,40.07,BRL,2025-01-14 14:30:00,paid
t0012331,c02285,p0100,125.86,BRL,2025-07-23 13:13:00,paid
t0012332,c00781,p0074,20.28,EUR,2025-04-30 23:16:00,paid
t0012333,c01393,p0029,98.57,USD,2025-09-18 20:52:00,paid
t0012334,c00098,p0022,109.91,USD,2025-09-12 11:10:00,Paid
t0012335,c03493,p0113,47.91,USD,2025-02-11 06:58:00,Paid
t0012336,c02989,p0093,15.26,USD,2025-01-14 21:30:00,paid
t0012337,c01640,p0013,16.43,USD,2025-05-07 20:35:00,paid
t0012338,c03241,p0077,43.14,BRL,2025-09-10 11:07:00,paid
t0012339,c02876,p0068,42.15,USD,2025-08-30 18:43:00,paid
t0012340,c01805,p0057,545.63,EUR,2025-02-03 20:36:00,paid
t0012341,c01623,p0080,303.89,EUR,2025-06-22 11:31:00,paid
t0012342,c01685,p0028,77.82,USD,2025-03-08 13:36:00,Paid
t0012343,c00735,p0076,31.04,USD,2025-09-16 17:42:00,refunded
t0012344,c02609,p0083,"€51,8",USD,2025-02-18 21:06:00,refunded
t0012345,c02975,p0101,153.97,USD,2025-07-07 07:01:00,paid
t0012346,c01746,p0042,37.22,EUR,2025-03-31 03:04:00,paid
t0012347,c00736,p0073,98.55,USD,2025-04-15 07:41:00,cancelled
t0012348,c00274,p0040,73.72,USD,2025-03-16 14:44:00,paid
t0012349,c00568,p0101,87.0,USD,2025-04-12 08:54:00,cancelled
t0012350,c02335,p0083,17.96,EUR,2025-08-24 23:25:00,paid
t0012351,c02617,p0029,74.74,USD,2025-04-17 12:30:00,paid
t0012352,c02423,p0081,22.11,MXN,2025-02-24 14:41:00,paid
t0012353,c01135,p0058,324.87,USD,2025-05-05 14:21:00,paid
t0012354,c03359,p0077,61.68,EUR,2025-01-18 18:36:00,paid
t0012355,c00390,p0005,123.78,USD,2025-08-29 08:53:00,paid
t0012356,c01373,p0106,"€25,64",MXN,2025-01-17 19:29:00,paid
t0012357,c00497,p0056,63.53,EUR,2025-03-04 11:41:00,paid
t0012358,c03278,p0098,$50.07,EUR,2025-03-29 14:07:00,paid
t0012359,c03481,p0035,47.4,USD,2025-03-08 15:06:00,paid
t0012360,c00877,p0117,78.03,MXN,2025-03-25 11:57:00,cancelled
t0012361,c02275,p0027,208.49,MXN,2025-04-03 14:02:00,paid
t0012362,c02043,,26.11,USD,2025-08-04 21:26:00,refunded
t0012363,c01348,p0030,359.2,USD,2025-02-19 07:22:00,paid
t0012364,c02094,p0067,168.16,USD,2025-05-21 06:09:00,paid
t0012365,c02740,p0041,329.84,MXN,2025-07-14 12:54:00,paid
t0012366,c02221,p0083,17.59,USD,2025-05-29 11:24:00,paid
t0012367,c02727,p0066,98.78,USD,2025-03-07 07:54:00,paid
t0012368,c00389,p0028,62.88,USD,2025-04-02 14:26:00,cancelled
t0012369,c03185,p0049,21.93,USD,2025-05-06 12:24:00,refunded
t0012370,c00739,p0049,199.67,EUR,2025-05-19 11:06:00,Paid
t0012371,c01561,p0087,12.65,USD,2025-06-27 23:59:00,paid
t0012372,c00037,p0100,287.24,USD,2025-07-10 09:14:00,Refunded
t0012373,c00007,p0068,"€72,95",EUR,2025-05-29 11:50:00,paid
t0012374,c01902,p0052,72.0,MXN,2025-07-17 10:41:00,PAID
t0012375,c02114,p0017,20.6,USD,2025-05-01 07:49:00,paid
t0012376,c02655,p0033,178.99,USD,2025-02-24 00:55:00,paid
t0012377,c01081,p0035,88.36,EUR,2025-02-07 09:01:00,paid
t0012378,c00574,p0009,54.87,BRL,2025-09-05 07:32:00,paid
t0012379,c00341,p0040,94.86,USD,2025-07-16 11:16:00,paid
t0012380,c00648,p0094,164.91,USD,2025-08-16 20:13:00,paid
t0012381,c01424,p0015,506.58,BRL,2025-04-20 19:43:00,paid
t0012382,c02322,p0087,22.89,USD,2025-03-19 07:59:00,Refunded
t0012383,c02313,p0007,193.81,USD,2025-09-15 15:19:00,paid
t0012384,c00853,p0114,18.11,BRL,2025-05-02 19:35:00,paid
t0012385,c00815,p0096,33.09,MXN,2025-08-25 18:07:00,paid
t0012386,c02500,p0067,107.79,USD,2025-06-12 20:50:00,paid
t0012387,c02770,p0002,174.05,USD,2025-02-17 11:37:00,paid
t0012388,c03267,p0106,25.3,EUR,2025-09-12 18:25:00,paid
t0012389,c03091,p0098,73.03,MXN,2025-06-26 09:58:00,cancelled
t0012390,c01096,p0029,38.49,BRL,2025-06-09 11:44:00,refunded
t0012391,c01698,p0118,284.24,EUR,2025-05-21 09:30:00,paid
t0012392,c02956,p0098,66.4,BRL,2025-06-25 20:11:00,paid
t0012393,c00430,p0110,344.4,USD,2025-06-19 11:31:00,refunded
t0012394,c00025,p0100,86.12,EUR,2025-07-22 19:07:00,Paid
t0012395,c01107,p0071,62.53,USD,2025-05-03 11:14:00,paid
t0012396,c00289,p0055,36.35,USD,2025-03-28 12:28:00,paid
t0012397,c01008,p0072,133.39,USD,2025-07-16 16:37:00,paid
t0012398,c03275,p0038,99.39,USD,2025-03-31 08:22:00,paid
t0012399,c00717,p0031,60.32,USD,2025-07-13 00:41:00,paid
t0012400,c00853,p0001,67.15,USD,2025-02-18 07:37:00,paid
t0012401,c02980,p0045,35.36,USD,2025-05-03 09:25:00,Refunded
t0012402,c01030,p0108,29.56,MXN,2025-08-27 18:38:00,paid
t0012403,c00693,p0012,"€70,88",EUR,2025-06-15 17:16:00,refunded
t0012404,c03042,p0047,7.76,USD,2025-07-27 08:54:00,cancelled
t0012405,c02316,p0027,337.56,USD,2025-01-31 21:21:00,paid
t0012406,c01664,p0082,48.3,USD,2025-01-08 20:02:00,cancelled
t0012407,c01896,p0075,$32.16,USD,2025-02-25 23:03:00,paid
t0012408,c00064,p0081,23.96,USD,2025-05-31 12:13:00,paid
t0012409,c00743,p0103,30.07,BRL,2025-06-13 14:32:00,paid
t0012410,c00448,p0114,31.23,USD,2025-01-27 20:39:00,paid
t0012411,c00489,p0026,105.77,EUR,2025-07-08 23:34:00,paid
t0012412,c01005,p0035,64.15,USD,2025-08-31 17:33:00,paid
t0012413,c01206,p0097,"$61,44",EUR,2025-07-07 13:21:00,paid
t0012414,c00089,p0092,30.0,EUR,2025-02-05 21:04:00,paid
t0012415,c01354,p0111,20.83,MXN,2025-01-07 20:25:00,refunded
t0012416,c02932,p0020,76.98,EUR,2025-07-13 11:55:00,paid
t0012417,c00138,p0053,69.83,EUR,2025-09-04 12:21:00,paid
t0012418,c02047,p0011,290.08,USD,2025-04-23 14:09:00,Paid
t0012419,c02966,p0113,147.84,USD,2025-03-05 17:33:00,refunded
t0012420,c01598,p0039,137.16,USD,2025-02-03 10:01:00,paid
t0012421,c00316,p0011,170.66,EUR,2025-07-20 22:25:00,refunded
t0012422,c01883,p0074,23.73,EUR,2025-03-12 22:27:00,paid
t0012423,c01635,p0012,95.01,MXN,2025-07-22 08:39:00,paid
t0012424,c00075,p0086,14.01,USD,2025-01-20 23:19:00,paid
t0012425,c03364,p0065,44.24,BRL,2025-08-01 12:19:00,paid
t0012426,c01341,p0014,15.05,EUR,2025-03-16 10:50:00,Paid
t0012427,c01947,p0087,24.62,USD,2025-04-30 13:48:00,paid
t0012428,c03067,p0006,65.8,EUR,2025-05-28 22:10:00,paid
t0012429,c01117,p0084,332.81,USD,2025-06-10 21:40:00,paid
t0012430,c02657,p0114,36.51,USD,2025-03-25 09:52:00,cancelled
t0012431,c00353,p0024,11.37,USD,2025-08-24 11:34:00,Paid
